timestamp,pair,action,confidence,recommended_shares,notional,estimated_profit,estimated_profit_bps,predicted_tracking_error,liquidity_score,persistence_score,regime,regime_confidence,applied_alert_tracking_error_pct,applied_confidence_threshold,reason,executed,hit,realized_net_profit,realized_net_profit_bps,realized_spread_capture,entry_timestamp,exit_timestamp
2026-02-23 00:00:00+00:00,URTH_ACWI,HOLD,0.6988435892971085,0,0.0,0.0,0.0,0.0010835790920740369,1.0,0.45883519535254313,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-23 00:00:00+00:00,2026-02-23 00:00:00+00:00
2026-02-23 00:00:00+00:00,ESE.PA_^GSPC,CREATE,0.7418475017331594,25349,741847.5017331594,3203.837332571116,43.18727669886429,0.0048187276698864285,0.17590417533246358,0.6888888888888889,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.69, liquidity score 0.18, and confidence 0.74.",True,False,-248.3490804555936,-3.347710680097755,0.07758755508476801,2026-02-24 00:00:00+00:00,2026-03-04 00:00:00+00:00
2026-02-23 00:00:00+00:00,SPY_^GSPC,HOLD,0.5134981466089767,0,0.0,0.0,0.0,0.00035966000066208186,1.0,0.6453715990720539,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-23 00:00:00+00:00,2026-02-23 00:00:00+00:00
2026-02-23 00:00:00+00:00,EUFN_^STOXX,CREATE,0.8366666666666667,22192,836666.6666666666,6899.830972342965,82.46809927103145,0.008746809927103145,1.0,0.4555555555555555,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.46, liquidity score 1.00, and confidence 0.84.",True,False,5479.100256020968,65.48725405602751,0.7897383815483644,2026-02-24 00:00:00+00:00,2026-03-04 00:00:00+00:00
2026-02-23 00:00:00+00:00,QQQ_^NDX,HOLD,0.4767846592646197,0,0.0,0.0,0.0,0.00032959812904994717,1.0,0.5563953874932355,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-23 00:00:00+00:00,2026-02-23 00:00:00+00:00
2026-02-24 00:00:00+00:00,BNK.PA_^FCHI,CREATE,0.7564082032373682,12275,756408.2032373683,5940.710720992784,78.53842271364859,0.00835384227136486,0.3653743495201746,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 0.37, and confidence 0.76.",True,True,15514.39301391408,205.1060914928432,0.9501064907259941,2026-02-25 00:00:00+00:00,2026-03-05 00:00:00+00:00
2026-02-24 00:00:00+00:00,ESE.PA_^GSPC,CREATE,0.7170423501370367,24367,717042.3501370366,2985.7614063817077,41.639959003970795,0.00466399590039708,0.16854508401851653,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 0.17, and confidence 0.72.",True,False,-2228.4100892238966,-31.0778029888753,-3.992054246950862,2026-02-25 00:00:00+00:00,2026-03-05 00:00:00+00:00
2026-02-24 00:00:00+00:00,SPY_^GSPC,HOLD,0.4845488645598813,0,0.0,0.0,0.0,0.0003513138961382965,1.0,0.5581474417126082,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-24 00:00:00+00:00,2026-02-24 00:00:00+00:00
2026-02-24 00:00:00+00:00,BNKE.L_^STOXX50E,CREATE,0.7452314041092123,2600,745231.4041092123,5981.771926049863,80.26730882604143,0.008526730882604144,0.19282368721272786,0.6888888888888889,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.69, liquidity score 0.19, and confidence 0.75.",True,False,-266.52892776606967,-3.5764586180403413,0.01340588557940838,2026-02-25 00:00:00+00:00,2026-03-05 00:00:00+00:00
2026-02-24 00:00:00+00:00,EUFN_^STOXX,CREATE,0.8366666666666667,22340,836666.6666666666,6801.857832281232,81.29710556511432,0.008629710556511433,1.0,0.4555555555555555,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.46, liquidity score 1.00, and confidence 0.84.",True,True,3617.5485510218227,43.23763208392617,0.35967797607753427,2026-02-25 00:00:00+00:00,2026-03-05 00:00:00+00:00
